id,name,yearpublished,minplayers,maxplayers,playingtime,users_rated,average_rating,bayes_average_rating,total_weights,average_weight
62225,b'Infidel',b'2011',b'2',b'2',b'120',b'266',b'7.51579',b'5.81146',b'48',b'2.8958'
5351,"b'Lost Victory: Manstein At Kharkov, Winter 1943'",b'1994',b'1',b'4',b'720',b'126',b'7.02897',b'5.61435',b'23',b'3.4783'
3585,b'Sorcerer',b'1975',b'1',b'6',b'60',b'197',b'5.51264',b'5.49161',b'24',b'2.625'
129029,b'Brawling Barons',b'2012',b'2',b'3',b'20',b'200',b'6.3192',b'5.5873',b'19',b'2.0526'
157815,b'Heat',b'2015',b'3',b'5',b'30',b'198',b'5.92848',b'5.54906',b'16',b'1.625'
92759,b'Russian Civil War 1918-1922 (second edition)',b'2011',b'1',b'6',b'240',b'63',b'7.24524',b'5.57406',b'6',b'3.3333'
19834,b'Bus Stop',b'1996',b'2',b'4',b'20',b'46',b'4.52174',b'5.46439',b'4',b'1'
66969,b'Zagada Atlantydy',b'2011',b'2',b'5',b'90',b'47',b'6.17128',b'5.52229',b'5',b'2.6'
99976,b'Alien Menace',b'2011',b'2',b'2',b'30',b'90',b'6.56222',b'5.56858',b'5',b'1.8'
10206,"b""Make 'n' Break""",b'2004',b'2',b'4',b'30',b'1009',b'6.08834',b'5.74798',b'83',b'1.2771'
191991,b'Martial Art',b'2016',b'2',b'4',b'20',b'96',b'7.42188',b'5.59646',b'5',b'2'
88406,b'Astra Titanus',b'2010',b'1',b'1',b'45',b'229',b'7.18799',b'5.73642',b'34',b'2.0294'
520,b'Axis & Allies: Europe',b'1999',b'2',b'4',b'210',b'2396',b'6.51918',b'6.07145',b'261',b'2.8544'
35865,"b'Treasure, Ready, Go!'",b'2008',b'2',b'4',b'15',b'117',b'6.99188',b'5.62046',b'3',b'1'
202589,b'Chromosome',b'2016',b'2',b'4',b'60',b'109',b'5.88257',b'5.51509',b'9',b'2.8889'
364,b'Samarkand',b'1980',b'2',b'5',b'40',b'749',b'6.48099',b'5.85322',b'79',b'1.9494'
17392,b'Here I Stand',b'2006',b'2',b'6',b'360',b'3398',b'7.93047',b'7.20671',b'494',b'4.164'
3324,b'Railroader',b'1963',b'2',b'4',b'60',b'118',b'5.36949',b'5.48556',b'21',b'1.4762'
148528,b'Finger weg!',b'2013',b'3',b'8',b'45',b'59',b'6.44237',b'5.54079',b'5',b'1.6'
10501,b'Canvas Eagles',b'1999',b'2',b'20',b'45',b'175',b'7.7853',b'5.73413',b'26',b'2.4231'
708,b'Holy War: Afghanistan',b'1991',b'2',b'2',b'180',b'84',b'6.17262',b'5.53688',b'16',b'3.1875'
18296,b'Silk Road',b'2006',b'3',b'6',b'60',b'476',b'5.90143',b'5.60416',b'66',b'2.2424'
126008,b'Dungeon Command: Blood of Gruumsh',b'2013',b'2',b'2',b'90',b'558',b'7.575',b'6.05397',b'32',b'2.4688'
96913,b'Lancaster',b'2011',b'2',b'5',b'60',b'6292',b'7.43969',b'7.08932',b'422',b'2.9882'
5620,b'Vietnam 1965-1975',b'1984',b'2',b'2',b'6000',b'636',b'7.44398',b'6.05324',b'124',b'4.2742'
139899,b'VivaJava: The Coffee Game: The Dice Game',b'2014',b'1',b'4',b'40',b'1738',b'6.70008',b'6.17244',b'76',b'1.7632'
6282,b'Azhanti High Lightning',b'1980',b'2',b'16',b'60',b'156',b'6.31571',b'5.57436',b'22',b'2.3636'
31159,b'Piratatak',b'2008',b'2',b'4',b'15',b'206',b'5.582',b'5.50092',b'14',b'1.2143'
508,b'Blue Max',b'1983',b'2',b'6',b'60',b'780',b'7.11148',b'6.05823',b'95',b'2.2632'
73538,b'Pirate Fluxx',b'2011',b'2',b'6',b'40',b'2329',b'6.18384',b'5.87692',b'120',b'1.425'
42691,b'RK',b'2009',b'2',b'5',b'20',b'195',b'5.37872',b'5.47615',b'16',b'1.125'
128425,b'Asteriated Grail',b'2010',b'4',b'6',b'30',b'136',b'7.38382',b'5.65396',b'23',b'3.2609'
10537,b'Kit & Caboodle',b'1997',b'1',b'3',b'30',b'34',b'5.39118',b'5.49499',b'1',b'1'
1312,b'Nur Peanuts!',b'2001',b'2',b'6',b'45',b'233',b'6.08777',b'5.58412',b'22',b'1.6818'
193029,b'Tiffin',b'2016',b'2',b'4',b'60',b'84',b'5.94971',b'5.51811',b'3',b'2'
274,b'Guerilla',b'1994',b'3',b'6',b'60',b'369',b'6.26355',b'5.66059',b'38',b'2.6316'
175742,b'Alien Wars',b'2015',b'2',b'6',b'10',b'124',b'5.79161',b'5.52155',b'5',b'1.2'
41247,b'Mia',b'600',b'2',b'12',b'20',b'104',b'6.15096',b'5.54151',b'11',b'1.1818'
2541,b'Cosmic Cows',b'2001',b'2',b'2',b'30',b'605',b'5.89306',b'5.59808',b'67',b'1.0597'
1435,b'4000 A.D.',b'1972',b'2',b'4',b'90',b'368',b'5.40978',b'5.47315',b'45',b'2.1556'
174524,b'Saloon Tycoon',b'2015',b'2',b'4',b'60',b'714',b'7.18706',b'6.04302',b'23',b'2.2174'
166,b'Black Death',b'1993',b'2',b'6',b'120',b'127',b'5.66142',b'5.50876',b'19',b'1.8421'
108080,b'Shadows Upon Lassadar',b'2011',b'1',b'1',b'30',b'80',b'6.655',b'5.56007',b'7',b'2.1429'
5831,b'Britain Stands Alone',b'1994',b'2',b'2',b'360',b'128',b'6.58203',b'5.58392',b'19',b'3.2105'
1917,b'Stratego',b'1946',b'2',b'2',b'45',b'12682',b'6.07882',b'5.95955',b'877',b'1.8552'
42748,b'1812: The Cradle of Steam Railways',b'2011',b'2',b'4',b'180',b'61',b'7.18525',b'5.57531',b'3',b'4.6667'
449,b'The Great Balloon Race',b'1991',b'2',b'8',b'30',b'260',b'6.18692',b'5.60498',b'40',b'1.35'
6333,b'Mighty Warriors',b'1991',b'2',b'4',b'60',b'45',b'5.48889',b'5.49702',b'4',b'1.25'
17223,b'World of Warcraft: The Boardgame',b'2005',b'2',b'6',b'180',b'5122',b'6.65552',b'6.32515',b'604',b'3.505'
139627,b'Dragon Teeth Washer',b'2012',b'3',b'5',b'15',b'110',b'5.95873',b'5.5347',b'7',b'1.5714'
41372,b'Zombie in my Pocket',b'2010',b'1',b'8',b'30',b'508',b'5.82402',b'5.58617',b'39',b'1.3846'
125022,b'Stratopolis',b'2012',b'2',b'2',b'20',b'89',b'6.75225',b'5.57687',b'11',b'1.8182'
11011,b'Ancient Conquest',b'1975',b'4',b'4',b'300',b'50',b'6.599',b'5.53876',b'6',b'2.3333'
32405,b'Alles Tomate!',b'2007',b'2',b'8',b'20',b'373',b'5.91949',b'5.58416',b'35',b'1.0571'
1594,b'Federation Space',b'1981',b'2',b'8',b'120',b'139',b'6.27532',b'5.54405',b'19',b'2.9474'
3209,b'Pennant Race',b'1983',b'1',b'12',b'10',b'87',b'5.48046',b'5.49479',b'13',b'1.9231'
40491,b'Verflixxt! kompakt',b'2009',b'2',b'4',b'20',b'282',b'6.49962',b'5.67072',b'15',b'1.3333'
32226,b'Liebe & Intrige',b'2007',b'2',b'4',b'45',b'251',b'6.07908',b'5.5805',b'39',b'1.7949'
8126,b'Maya',b'2003',b'3',b'5',b'90',b'582',b'6.31345',b'5.74228',b'54',b'2.5'
131393,b'Blocks in the West',b'2013',b'1',b'4',b'120',b'80',b'7.99921',b'5.60602',b'13',b'3.8462'
4372,b'Froop!',b'2002',b'2',b'10',b'30',b'57',b'5.50351',b'5.49948',b'7',b'1.1429'
2562,b'Samurai & Katana',b'1999',b'3',b'6',b'120',b'263',b'5.94114',b'5.56436',b'28',b'2.6429'
124759,"b""Famous 500: The World's Smallest Car Racing Game""",b'2012',b'2',b'2',b'30',b'76',b'6.34947',b'5.54322',b'11',b'1.4545'
185021,b'Liguria',b'2015',b'3',b'4',b'60',b'253',b'6.81609',b'5.69959',b'13',b'2.3846'
12057,b'Mini Funny Bunny',b'2004',b'2',b'4',b'10',b'56',b'5.36607',b'5.49779',b'4',b'1'
8517,b'Master and Commander: The Far Side of the World',b'2003',b'2',b'8',b'60',b'86',b'5.45407',b'5.48921',b'11',b'2'
182050,b'Germania Magna: Border in Flames',b'2016',b'2',b'4',b'60',b'175',b'6.36886',b'5.5914',b'4',b'2.5'
3077,b'The Game of Real Life',b'0',b'2',b'6',b'30',b'87',b'5.80736',b'5.50996',b'4',b'1.25'
38275,b'Robotory',b'2006',b'2',b'2',b'15',b'431',b'6.26051',b'5.67835',b'40',b'1.725'
6005,b'Korea: The Mobile War',b'1987',b'2',b'2',b'240',b'61',b'5.81066',b'5.50767',b'10',b'3.4'
6644,b'Spite & Malice',b'2002',b'2',b'5',b'30',b'497',b'5.87596',b'5.58489',b'49',b'1.3878'
139952,b'Clockwork Wars',b'2015',b'2',b'4',b'90',b'551',b'7.63151',b'6.09358',b'31',b'3.0968'
15832,b'Cheat',b'0',b'3',b'10',b'10',b'286',b'5.08863',b'5.41552',b'25',b'1.12'
161923,b'Switching Tracks',b'2015',b'2',b'5',b'60',b'98',b'6.54847',b'5.57248',b'11',b'2.3636'
40819,b'Cheese Chasers',b'2008',b'1',b'4',b'10',b'126',b'6.20317',b'5.55042',b'23',b'1.5217'
180906,b'Portal of Morth',b'2015',b'1',b'4',b'180',b'113',b'6.72655',b'5.57617',b'8',b'3.125'
8410,b'Star Wars: Silent Death Starfighter Combat Game',b'2001',b'2',b'2',b'120',b'44',b'7.10455',b'5.55112',b'7',b'2.8571'
9368,b'Ave Tenebrae',b'1982',b'2',b'4',b'120',b'69',b'5.44681',b'5.49696',b'5',b'3.2'
175619,b'Prussia 20',b'2015',b'2',b'2',b'60',b'50',b'7.816',b'5.57954',b'3',b'2.3333'
9416,b'Westminster',b'1983',b'2',b'6',b'120',b'57',b'4.61316',b'5.46393',b'5',b'2'
120547,b'War & Peace',b'2012',b'2',b'5',b'180',b'65',b'6.76615',b'5.55435',b'7',b'2.2857'
2765,b'Too Many Cooks',b'2001',b'2',b'5',b'90',b'38',b'5.59868',b'5.50317',b'2',b'1.5'
17419,"b""CATAN 3D Collector's Edition""",b'2005',b'3',b'4',b'45',b'985',b'7.89987',b'6.45995',b'119',b'2.6723'
56889,b'Kajko i Kokosz: Wielki Wycig',b'2009',b'3',b'5',b'30',b'51',b'5.76961',b'5.51015',b'1',b'1'
28,b'Illuminati (Second Edition)',b'1987',b'2',b'8',b'180',b'4700',b'6.49662',b'6.20284',b'421',b'2.6508'
30021,b'Wavre',b'1976',b'1',b'2',b'120',b'42',b'6.45238',b'5.5253',b'8',b'2.625'
7519,b'The Lord of the Rings: The Fellowship of the Ring Board Game',b'2002',b'3',b'6',b'90',b'44',b'4.39091',b'5.46592',b'3',b'1.3333'
6460,b'The Testimony of Jacob Hollow',b'2003',b'2',b'6',b'45',b'237',b'5.71006',b'5.52702',b'33',b'1.7273'
24475,b'Balam',b'2006',b'2',b'4',b'90',b'55',b'6.62',b'5.54063',b'8',b'3.625'
73316,b'Magnum Sal',b'2010',b'2',b'4',b'120',b'1409',b'7.00475',b'6.25175',b'98',b'2.9592'
23613,b'La valle de la mort',b'2006',b'2',b'2',b'240',b'63',b'5.55159',b'5.49908',b'13',b'3'
39219,b'Turandot',b'2009',b'2',b'5',b'15',b'138',b'5.97681',b'5.53834',b'18',b'1.5556'
176565,b'Ninja Camp',b'2016',b'2',b'4',b'30',b'963',b'6.79126',b'6.02339',b'29',b'1.5517'
288,b'Rossya 1917',b'1995',b'2',b'5',b'300',b'68',b'7.28044',b'5.579',b'12',b'4'
96007,b'The New Era',b'2011',b'2',b'5',b'60',b'1229',b'7.538',b'6.45409',b'112',b'3.4464'
13767,b'Scene It? 007',b'2004',b'2',b'4',b'30',b'136',b'5.73162',b'5.51675',b'14',b'1.7143'
41329,b'Fire Bulls',b'2009',b'2',b'5',b'15',b'47',b'6.06809',b'5.51976',b'3',b'1.6667'
97939,b'Lyssan',b'2012',b'2',b'4',b'180',b'154',b'6.87104',b'5.62423',b'22',b'3.6818'
136192,b'Dungeon Dice',b'2014',b'2',b'5',b'20',b'558',b'6.88796',b'5.79909',b'43',b'2.093'
4441,b'PornStar',b'2001',b'2',b'6',b'20',b'34',b'5.27941',b'5.49139',b'6',b'1.1667'
70912,b'UNO MOD',b'2010',b'2',b'10',b'30',b'83',b'5.91687',b'5.51899',b'7',b'1'
8720,b'North German Plain',b'1988',b'2',b'2',b'120',b'80',b'6.27187',b'5.53895',b'13',b'3'
17235,b'Mago Magino',b'2004',b'2',b'5',b'30',b'144',b'6.20556',b'5.56175',b'22',b'1.1364'
6732,b'Aces High',b'1980',b'1',b'2',b'30',b'117',b'6.43077',b'5.56499',b'18',b'2.9444'
156455,"b""Viticulture: Complete Collector's Edition""",b'2014',b'1',b'6',b'90',b'721',b'8.3713',b'6.4967',b'50',b'3.32'
1198,b'SET',b'1988',b'1',b'20',b'30',b'10014',b'6.48899',b'6.30885',b'656',b'1.6875'
3661,b'Imperium',b'1977',b'2',b'2',b'180',b'526',b'6.86027',b'5.84922',b'71',b'2.6901'
131904,b'Heart of Crown',b'2011',b'2',b'4',b'60',b'625',b'7.67975',b'6.12214',b'30',b'2.5'
111299,b'I Will Survive',b'2011',b'2',b'6',b'15',b'110',b'5.22',b'5.47569',b'8',b'1'
143703,b'NanoBot Battle Arena',b'2014',b'2',b'8',b'30',b'63',b'6.59365',b'5.52903',b'5',b'1.8'
9675,b'La Strada',b'2004',b'2',b'4',b'30',b'1307',b'6.18859',b'5.83768',b'158',b'1.8481'
21411,b'Island War: Four Pacific Battles',b'1975',b'2',b'2',b'120',b'59',b'6.48983',b'5.54264',b'14',b'2.1429'
165190,b'Boom Bokken',b'2014',b'4',b'9',b'20',b'48',b'6.12271',b'5.52027',b'2',b'1'
19991,b'London 1888',b'2005',b'4',b'8',b'90',b'108',b'5.32222',b'5.48137',b'7',b'2.7143'
7031,b'Flying Circus',b'1972',b'2',b'6',b'90',b'52',b'5.73077',b'5.49741',b'6',b'2.6667'
646,"b""Pirate's Plunder""",b'2000',b'2',b'6',b'30',b'66',b'4.58591',b'5.45404',b'9',b'1.5556'
22758,b'Great War at Sea: U.S. Navy Plan Gold',b'2006',b'1',b'2',b'30',b'54',b'7.06018',b'5.5541',b'11',b'2.7273'
11760,b'Knuckling Knights',b'2004',b'2',b'4',b'10',b'269',b'5.59833',b'5.51178',b'21',b'1.0476'
32992,b'Tin',b'2007',b'2',b'4',b'30',b'106',b'5.38538',b'5.47764',b'11',b'1.7273'
93001,b'IceDice',b'2011',b'2',b'4',b'5',b'205',b'6.39268',b'5.60167',b'21',b'1.1429'
327,"b""Loopin' Louie""",b'1992',b'2',b'4',b'10',b'7899',b'6.80706',b'6.59676',b'616',b'1.0519'
155460,b'The Hobbit: An Unexpected Journey Deck-Building Game',b'2014',b'2',b'5',b'45',b'321',b'7.00888',b'5.74928',b'11',b'2.1818'
83068,b'1955: The War of Espionage',b'2011',b'2',b'2',b'45',b'363',b'6.08333',b'5.61488',b'35',b'2.1429'
176013,b'Abordaje!',b'2015',b'2',b'2',b'25',b'132',b'6.27455',b'5.55973',b'9',b'1.8889'
15163,b'Disney Magic Kingdom Game',b'2004',b'2',b'5',b'30',b'133',b'5.57519',b'5.49615',b'10',b'1.6'
108711,b'The Mystery of the Templars',b'2013',b'2',b'4',b'150',b'135',b'5.88489',b'5.52101',b'18',b'4'
412,b'Yukon Company',b'1999',b'4',b'6',b'120',b'45',b'6.20444',b'5.52502',b'4',b'3'
125436,b'Word Winder',b'2012',b'2',b'6',b'20',b'52',b'6.11538',b'5.52103',b'1',b'2'
72957,b'Nino Delfino',b'2010',b'2',b'4',b'20',b'55',b'5.18182',b'5.48712',b'6',b'1'
6795,b'Battleball',b'2003',b'2',b'2',b'45',b'2018',b'6.27287',b'5.93699',b'236',b'1.5085'
4052,b'Star Wars: Trading Card Game',b'2002',b'2',b'2',b'45',b'443',b'5.78057',b'5.54529',b'40',b'1.95'
199793,b'Dokmus',b'2016',b'2',b'4',b'40',b'894',b'7.12911',b'6.14108',b'17',b'2.1176'
171447,b'Bad Bunnies',b'2015',b'2',b'6',b'20',b'144',b'5.32847',b'5.47841',b'4',b'1'
25900,b'Kingdom of Heaven: The Crusader States 1097-1291',b'2012',b'2',b'2',b'180',b'308',b'7.65195',b'5.87746',b'48',b'3.3125'
25569,b'Spicy Farkel',b'2006',b'2',b'6',b'15',b'75',b'6.028',b'5.52445',b'6',b'1'
93819,b'War of Honor',b'2011',b'2',b'4',b'60',b'191',b'6.65602',b'5.63513',b'17',b'3.3529'
142903,b'Foragers',b'2016',b'2',b'4',b'80',b'107',b'6.52215',b'5.5692',b'12',b'2.0833'
174611,b'Ion: A Compound Building Game',b'2015',b'2',b'7',b'40',b'342',b'6.48336',b'5.68192',b'18',b'1.3333'
312,b'Landlord!',b'1992',b'2',b'6',b'10',b'931',b'5.92525',b'5.66598',b'99',b'1.5152'
23829,b'Dixie: Shiloh',b'1994',b'2',b'2',b'60',b'163',b'6.42638',b'5.59678',b'23',b'2.3478'
175640,b'Vinhos Deluxe Edition',b'2016',b'1',b'4',b'135',b'3245',b'8.22537',b'7.39635',b'195',b'4.0718'
7467,b'The Lord of the Rings: The Two Towers Board Game',b'2003',b'2',b'6',b'60',b'149',b'3.5455',b'5.29909',b'9',b'1.2222'
2952,b'Trivial Pursuit: Genus Edition',b'1981',b'2',b'24',b'90',b'7091',b'5.21266',b'5.19308',b'542',b'1.6531'
7994,"b'Silver Bayonet: The First Team in Vietnam, 1965'",b'1990',b'2',b'2',b'300',b'139',b'6.72518',b'5.60154',b'24',b'3'
1356,b'Hexen Rennen',b'2001',b'2',b'4',b'45',b'204',b'6.25074',b'5.58611',b'14',b'1.3571'
184460,b'Back to the Future: An Adventure Through Time',b'2016',b'2',b'4',b'30',b'182',b'5.78049',b'5.52783',b'4',b'2'
29096,b'Letter of Marque',b'2009',b'3',b'6',b'20',b'667',b'4.78787',b'5.25886',b'48',b'1.1458'
70922,b'Vicious Fishes',b'2010',b'2',b'6',b'30',b'45',b'5.73',b'5.51178',b'7',b'2'
1829,b'Risk 2210 A.D.',b'2001',b'2',b'5',b'240',b'6447',b'6.69079',b'6.36953',b'596',b'2.7181'
4070,b'Tri-Virsity',b'1988',b'1',b'8',b'10',b'53',b'4.77358',b'5.47155',b'5',b'1.4'
14683,b'Men of Iron',b'2005',b'2',b'2',b'180',b'523',b'6.84112',b'5.86131',b'96',b'2.7083'
197831,b'Dark Souls: The Board Game',b'2017',b'1',b'4',b'120',b'2817',b'6.58293',b'6.04466',b'83',b'3.1205'
96704,b'Fealty',b'2011',b'2',b'4',b'30',b'619',b'6.72763',b'5.88643',b'39',b'2.4359'
62030,b'Ro de la Plata',b'2010',b'2',b'5',b'90',b'295',b'6.45847',b'5.66053',b'45',b'3.7333'
3314,b'Lgenbeutel',b'1978',b'2',b'8',b'30',b'89',b'5.38494',b'5.49083',b'11',b'1.3636'
103184,b'The Gnomes of Zavandor',b'2011',b'2',b'4',b'90',b'417',b'6.54501',b'5.73817',b'36',b'2.5556'
157449,b'Invasion 1066: The Battle of Hastings',b'2014',b'2',b'2',b'140',b'67',b'7.25149',b'5.58097',b'8',b'2.25'
32002,b'Forged in Steel',b'2016',b'2',b'4',b'120',b'272',b'7.29803',b'5.7994',b'16',b'3.5625'
17988,b'Die Dolmengtter',b'2005',b'2',b'5',b'30',b'446',b'6.57354',b'5.77156',b'60',b'2.2'
94338,b'Paradisio',b'2010',b'1',b'2',b'15',b'77',b'6.16494',b'5.53891',b'5',b'1.4'
11167,b'Brain Quest',b'1993',b'2',b'4',b'1',b'41',b'4.50185',b'5.47236',b'5',b'1.2'
84230,"b""Pirates 2 ed.: Governor's Daughter""",b'2010',b'2',b'4',b'45',b'81',b'6.14383',b'5.52621',b'8',b'2.5'
14034,b'Autobridge',b'1938',b'1',b'1',b'10',b'49',b'5.46571',b'5.49691',b'4',b'2.75'
73313,b'Elements',b'2010',b'2',b'2',b'20',b'479',b'6.89044',b'5.86316',b'17',b'1.3529'
932,b'Top Race',b'1996',b'2',b'6',b'45',b'1229',b'6.76583',b'6.09985',b'115',b'1.7478'
43136,b'Chunky Fighters',b'2009',b'2',b'99',b'10',b'196',b'6.17015',b'5.57192',b'28',b'1.1429'
1380,b'Jockey',b'1973',b'2',b'6',b'45',b'313',b'6.31502',b'5.65006',b'31',b'1.4839'
9804,b'Gettysburg: Badges of Courage',b'2004',b'2',b'2',b'180',b'201',b'7.00574',b'5.67448',b'36',b'3.1667'
17738,b'Ostfriesenlauf',b'2005',b'2',b'4',b'45',b'32',b'5.57812',b'5.50187',b'8',b'1'
179813,b'Manhattan TraffIQ',b'2015',b'2',b'4',b'30',b'58',b'6.01552',b'5.52234',b'3',b'2'
1860,b'Dragon Dice',b'1995',b'2',b'4',b'30',b'1056',b'5.84043',b'5.57382',b'116',b'2.3793'
181811,b'Tatsu',b'2016',b'2',b'2',b'45',b'398',b'6.71311',b'5.76165',b'6',b'1.6667'
714,b'Talisman',b'1983',b'2',b'6',b'240',b'4906',b'6.35881',b'6.05164',b'447',b'2.179'
40234,b'Einauge sei wachsam!',b'2009',b'2',b'5',b'45',b'418',b'6.30203',b'5.6903',b'33',b'1.8182'
1645,b'War of 1812',b'1973',b'2',b'2',b'90',b'619',b'7.00374',b'5.95832',b'88',b'2.1023'
157403,b'Black Fleet',b'2014',b'3',b'4',b'60',b'4543',b'7.032',b'6.65701',b'198',b'1.9495'
20195,b'Six',b'2003',b'2',b'4',b'20',b'558',b'6.26765',b'5.71036',b'33',b'1.6364'
154173,b'7 Ronin',b'2013',b'2',b'2',b'30',b'675',b'7.00488',b'5.97687',b'28',b'2.2143'
7808,b'Solar Trader',b'1990',b'2',b'6',b'100',b'50',b'5.9784',b'5.50291',b'7',b'1.5714'
6597,b'E.T.: The Extra-Terrestrial',b'1982',b'2',b'4',b'10',b'74',b'3.65541',b'5.40575',b'3',b'2'
24743,b'Machina',b'2002',b'2',b'8',b'45',b'56',b'5.35714',b'5.48818',b'11',b'1.2727'
66193,b'It Happens..',b'2010',b'2',b'5',b'30',b'1004',b'6.19441',b'5.79258',b'74',b'1.4189'
23374,b'HeroCard Champion of New Olympia',b'2006',b'2',b'4',b'20',b'58',b'5.69828',b'5.50148',b'9',b'2.1111'
14191,b'$ (YES)',b'2004',b'2',b'6',b'30',b'108',b'4.47593',b'5.42254',b'11',b'1.6364'
193210,b'Dice Stars',b'2016',b'1',b'4',b'25',b'1052',b'6.71375',b'6.02277',b'15',b'1.3333'
39684,b'Merkator',b'2010',b'1',b'4',b'90',b'2445',b'7.04315',b'6.49603',b'174',b'2.9598'
180852,b'Tiny Epic Western',b'2016',b'1',b'4',b'45',b'3279',b'6.7103',b'6.30984',b'91',b'2.8571'
30869,b'Thebes',b'2007',b'2',b'4',b'60',b'8778',b'7.14486',b'6.91018',b'827',b'2.1596'
1709,b'Trireme',b'1973',b'2',b'2',b'90',b'209',b'6.40191',b'5.6024',b'34',b'2.5882'
26349,b'Wojny Napoleonskie',b'1989',b'2',b'2',b'180',b'46',b'5.55652',b'5.49785',b'6',b'2.6667'
133534,b'Sigismundus Augustus: Dei gratia rex Poloniae',b'2012',b'3',b'5',b'120',b'196',b'7.21367',b'5.68621',b'14',b'3.7857'
67361,b'Rails of New England',b'2011',b'2',b'5',b'180',b'240',b'6.52958',b'5.64483',b'31',b'3.3226'
138195,b'City Blocks',b'2013',b'2',b'2',b'15',b'88',b'5.33239',b'5.48688',b'8',b'1.625'
131321,b'The Valkyrie Incident',b'2013',b'2',b'2',b'30',b'100',b'6.5525',b'5.57008',b'10',b'1.9'
153238,b'Ivor the Engine',b'2014',b'3',b'5',b'60',b'333',b'6.4615',b'5.69404',b'22',b'1.9545'
86458,b'Nations at War: Desert Heat',b'2013',b'2',b'2',b'45',b'62',b'7.30161',b'5.56066',b'6',b'2.3333'
4079,"b""What's My Word?""",b'1972',b'2',b'2',b'60',b'305',b'7.14413',b'5.80831',b'30',b'2.0667'
2811,b'Blind Justice',b'1989',b'3',b'6',b'90',b'71',b'4.82113',b'5.46674',b'14',b'1.7143'
40801,b'Docker',b'2008',b'2',b'4',b'5',b'101',b'5.56535',b'5.50007',b'8',b'1.5'
9870,b'Marengo 1800',b'2000',b'2',b'2',b'120',b'62',b'7.42532',b'5.5677',b'14',b'2.7857'
8070,b'The Great War in the East',b'1978',b'2',b'2',b'300',b'81',b'7.08272',b'5.58167',b'17',b'3.1765'
21523,b'Runebound (Second Edition)',b'2005',b'2',b'6',b'240',b'7570',b'6.88226',b'6.60125',b'811',b'2.6806'
99875,b'Martian Dice',b'2011',b'2',b'99',b'10',b'2821',b'6.32018',b'6.03301',b'185',b'1.0757'
134157,b'Guilds of London',b'2016',b'1',b'4',b'90',b'1802',b'6.94432',b'6.30866',b'54',b'3.037'
183976,b'Dice Bazaar',b'2016',b'2',b'4',b'40',b'63',b'6.10952',b'5.52013',b'5',b'1.4'
11924,b'Struggle',b'1982',b'2',b'4',b'40',b'33',b'5.8803',b'5.50939',b'6',b'1'
27306,b'Venedig',b'2007',b'2',b'5',b'60',b'339',b'6.27068',b'5.65322',b'38',b'2.0789'
1004,b'Der Feuersalamander',b'1988',b'2',b'4',b'30',b'91',b'5.87527',b'5.52448',b'7',b'2.2857'
147707,b'Mush! Mush!: Snow Tails 2',b'2013',b'2',b'8',b'30',b'333',b'6.9503',b'5.79306',b'27',b'1.9259'
79068,b'Wrong Chemistry',b'2012',b'2',b'4',b'30',b'450',b'6.09567',b'5.64868',b'38',b'1.6316'
93679,b'Aether Captains: Capek Golems',b'2011',b'2',b'2',b'20',b'43',b'6.29186',b'5.5205',b'6',b'1.6667'
44125,b'Ogre Castle',b'2009',b'3',b'4',b'60',b'52',b'6.74327',b'5.53752',b'11',b'1.3636'
4977,b'VOR: The Maelstrom',b'1999',b'2',b'10',b'90',b'85',b'6.83882',b'5.56521',b'6',b'2.8333'
3298,b'Schleck und weg!!',b'2002',b'3',b'6',b'10',b'42',b'5.05238',b'5.4875',b'3',b'1'
159632,b'Strife: Legacy of the Eternals',b'2014',b'2',b'2',b'60',b'499',b'6.81373',b'5.83992',b'29',b'2.4483'
181464,b'D6 Shooter',b'2016',b'2',b'4',b'60',b'163',b'6.70141',b'5.59134',b'2',b'1'
176,b'Give Me the Brain!',b'1996',b'3',b'8',b'15',b'2077',b'5.85211',b'5.6737',b'172',b'1.2791'
74312,"b'The Rhineland War, 1936-37'",b'2011',b'1',b'2',b'240',b'38',b'7.23421',b'5.54992',b'4',b'3.25'
6383,b'Life Style',b'1989',b'3',b'6',b'60',b'159',b'5.49577',b'5.49727',b'14',b'1.1429'
12211,b'Ancients II',b'1992',b'2',b'2',b'90',b'89',b'6.2136',b'5.54713',b'13',b'2'
179794,b'Me Want Cookies!',b'2015',b'2',b'5',b'10',b'193',b'6.01649',b'5.56362',b'10',b'1.1'
5902,b'Man-Eater!',b'1976',b'2',b'5',b'30',b'41',b'6.24854',b'5.51255',b'5',b'1.2'
17533,b'The New Easy to Master Dungeons & Dragons',b'1991',b'2',b'8',b'120',b'221',b'6.80271',b'5.65465',b'17',b'2.5294'
63170,b'1817',b'2010',b'3',b'7',b'540',b'337',b'8.71958',b'6.1382',b'51',b'4.6667'
163798,b'Nuevo Mundo',b'2014',b'2',b'5',b'90',b'56',b'7.41071',b'5.56065',b'4',b'2.25'
5077,b'Chaos',b'1970',b'2',b'4',b'20',b'59',b'5.57627',b'5.49779',b'2',b'1.5'
91,b'Paths of Glory',b'1999',b'2',b'2',b'480',b'4220',b'8.04193',b'7.38737',b'607',b'3.827'
18966,"b""Marvin Marvel's Marvelous Marble Machine""",b'2005',b'2',b'6',b'60',b'61',b'6.26885',b'5.53328',b'5',b'1.8'
