id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
36554,boardgame,b'Enuk',b'2008',b'2',b'5',b'20',b'20',b'20',b'5',b'114',b'5.80902',b'5.5231',b'388',b'28',b'3',b'14',b'60',b'12',b'1.3333'
146289,boardgame,b'TAU: A storytelling game where everyone dies happily ever after.',b'2013',b'3',b'5',b'30',b'30',b'30',b'8',b'18',b'6.72222',b'0',b'75',b'6',b'3',b'20',b'8',b'1',b'2'
17779,boardgame,b'Kaiser',b'1965',b'4',b'4',b'60',b'60',b'60',b'0',b'41',b'7.01951',b'5.54043',b'59',b'1',b'0',b'3',b'20',b'5',b'1.8'
50719,boardgame,b'RisiKo! Prestige',b'1998',b'3',b'6',b'90',b'90',b'90',b'14',b'165',b'6.33636',b'5.56851',b'297',b'3',b'0',b'6',b'18',b'8',b'2.125'
39534,boardgame,b'Paper Safari',b'2008',b'2',b'5',b'30',b'30',b'30',b'0',b'50',b'6.361',b'5.52007',b'72',b'1',b'8',b'30',b'14',b'5',b'1'
66986,boardgame,b'MERCS',b'2010',b'2',b'10',b'120',b'120',b'120',b'12',b'101',b'7.43564',b'5.61395',b'210',b'5',b'11',b'44',b'35',b'12',b'2.75'
2380,boardgame,b'Gridiron Fantasy Football',b'1995',b'2',b'2',b'45',b'45',b'45',b'10',b'53',b'5.92453',b'5.5074',b'114',b'14',b'6',b'5',b'30',b'8',b'2.125'
13866,boardgame,b'Rescue Heroes Pet Rescue Game',b'2002',b'2',b'4',b'20',b'20',b'20',b'3',b'12',b'3.54167',b'0',b'18',b'0',b'0',b'0',b'9',b'1',b'1'
23549,boardgame,b'Quirky!',b'2005',b'2',b'3',b'30',b'30',b'30',b'8',b'18',b'5.33817',b'0',b'56',b'3',b'3',b'8',b'19',b'2',b'1.5'
3704,boardgame,b'Robo Battle Pigs',b'2000',b'2',b'8',b'20',b'20',b'20',b'10',b'23',b'6.2087',b'0',b'23',b'0',b'0',b'15',b'16',b'6',b'2.1667'
11648,boardgame,b'Warmaster',b'1993',b'2',b'2',b'30',b'30',b'30',b'10',b'55',b'6.54',b'5.54329',b'107',b'5',b'5',b'19',b'27',b'7',b'2.1429'
7503,boardgame,b'A Frozen Hell',b'2000',b'2',b'2',b'240',b'240',b'240',b'12',b'83',b'6.74096',b'5.56526',b'447',b'17',b'4',b'29',b'46',b'14',b'3.7143'
201992,boardgame,b'Project Nos',b'2017',b'1',b'4',b'20',b'10',b'20',b'8',b'11',b'7.27273',b'0',b'7',b'0',b'0',b'2',b'8',b'2',b'1'
6047,boardgame,b'Port Arthur: The Russo-Japanese War',b'1992',b'2',b'2',b'180',b'180',b'180',b'12',b'98',b'5.65612',b'5.49843',b'406',b'28',b'5',b'7',b'68',b'11',b'2.3636'
101013,boardgame,b'Ninja: Legend of the Scorpion Clan',b'2011',b'2',b'4',b'45',b'45',b'45',b'12',b'588',b'6.52112',b'5.79637',b'1152',b'77',b'52',b'300',b'210',b'43',b'2.6512'
33482,boardgame,b'Mission Scorpio',b'2007',b'2',b'6',b'60',b'60',b'60',b'12',b'10',b'5.05',b'0',b'40',b'2',b'0',b'2',b'5',b'1',b'3'
49021,boardgame,"b""Theories: it's a game""",b'2005',b'2',b'8',b'0',b'0',b'0',b'14',b'14',b'4.82143',b'0',b'39',b'2',b'1',b'0',b'7',b'1',b'1'
31380,boardgame,b'Modern Society',b'2009',b'3',b'5',b'60',b'60',b'60',b'10',b'144',b'5.64111',b'5.51715',b'375',b'54',b'9',b'49',b'80',b'17',b'2.1176'
215571,boardgame,b'Sigil: Powers of War  Base Set',b'2017',b'2',b'4',b'90',b'30',b'90',b'13',b'8',b'9.3125',b'0',b'2',b'0',b'3',b'12',b'8',b'0',b'0'
6885,boardgame,b'Rebels & Redcoats: Volume I',b'1995',b'2',b'2',b'90',b'90',b'90',b'0',b'54',b'6.23148',b'5.52909',b'221',b'7',b'4',b'14',b'31',b'8',b'2.25'
79413,boardgame,"b""Wer war's?: Mitbringspiel""",b'2009',b'2',b'5',b'15',b'15',b'15',b'5',b'64',b'6.3375',b'5.53704',b'196',b'8',b'1',b'5',b'29',b'4',b'1'
176558,boardgame,b'Mafia de Cuba',b'2015',b'6',b'12',b'20',b'10',b'20',b'10',b'3203',b'6.617',b'6.26896',b'5735',b'210',b'115',b'773',b'609',b'76',b'1.5132'
68620,boardgame,b'Armor Grid: Mech Attack!',b'2010',b'2',b'4',b'60',b'60',b'60',b'8',b'23',b'7.71739',b'0',b'71',b'1',b'1',b'22',b'16',b'4',b'2'
154910,boardgame,b'Darklight: Memento Mori',b'2018',b'1',b'4',b'120',b'60',b'120',b'14',b'415',b'8.55067',b'5.94094',b'782',b'2',b'94',b'570',b'134',b'19',b'3.5789'
129381,boardgame,b'Wild Patterns',b'2012',b'2',b'6',b'30',b'30',b'30',b'8',b'23',b'5.6413',b'0',b'9',b'1',b'0',b'1',b'6',b'1',b'2'
16575,boardgame,b'Pocahontas Canoe Race Game',b'1994',b'2',b'4',b'30',b'30',b'30',b'7',b'10',b'5.46',b'0',b'19',b'2',b'1',b'2',b'4',b'0',b'0'
173003,boardgame,b'Brix',b'2016',b'2',b'2',b'10',b'10',b'10',b'7',b'111',b'6.20036',b'5.54978',b'240',b'6',b'2',b'31',b'34',b'2',b'1.5'
6087,boardgame,"b""Sicilia '43""",b'1981',b'2',b'4',b'240',b'240',b'240',b'12',b'51',b'5.59412',b'5.498',b'125',b'3',b'6',b'8',b'22',b'7',b'2.7143'
73247,boardgame,b'Shiloh: Grant Surprised',b'2010',b'1',b'2',b'60',b'60',b'60',b'12',b'23',b'6.02609',b'0',b'118',b'1',b'3',b'3',b'21',b'3',b'2.3333'
73316,boardgame,b'Magnum Sal',b'2010',b'2',b'4',b'120',b'60',b'120',b'10',b'1406',b'7.00696',b'6.25208',b'1553',b'64',b'86',b'343',b'361',b'98',b'2.9592'
2845,boardgame,b'Star Fist',b'1991',b'2',b'2',b'90',b'90',b'90',b'12',b'37',b'5.17324',b'5.49135',b'164',b'16',b'1',b'10',b'26',b'5',b'2'
113301,boardgame,b'Clocks',b'2012',b'1',b'4',b'30',b'30',b'30',b'8',b'151',b'6.30325',b'5.5598',b'154',b'9',b'4',b'45',b'53',b'14',b'1.7857'
7811,boardgame,b'Stranded',b'1981',b'2',b'2',b'20',b'20',b'20',b'7',b'30',b'5.36667',b'5.497',b'67',b'6',b'3',b'8',b'14',b'3',b'1.6667'
204498,boardgame,b'Match Madness',b'2016',b'1',b'4',b'20',b'10',b'20',b'7',b'168',b'6.24399',b'5.57883',b'250',b'1',b'5',b'28',b'36',b'4',b'1'
175980,boardgame,"b'Setting Sun, Rising Sun'",b'2015',b'1',b'2',b'120',b'60',b'120',b'12',b'11',b'6',b'0',b'125',b'1',b'9',b'14',b'16',b'2',b'2'
9844,boardgame,b'Batailles pour le Canada',b'2002',b'2',b'2',b'90',b'90',b'90',b'12',b'31',b'6.06452',b'5.51163',b'202',b'9',b'1',b'8',b'19',b'5',b'3'
4437,boardgame,b'Gaud',b'2002',b'2',b'6',b'30',b'30',b'30',b'8',b'76',b'5.84671',b'5.51332',b'118',b'6',b'11',b'23',b'33',b'6',b'1.8333'
177572,boardgame,b' (Monkey Road)',b'2015',b'2',b'4',b'15',b'15',b'15',b'8',b'39',b'5.76949',b'5.5056',b'82',b'2',b'2',b'10',b'12',b'3',b'1'
192945,boardgame,b'Coal Baron: The Great Card Game',b'2016',b'2',b'4',b'80',b'50',b'80',b'10',b'1169',b'7.20649',b'6.2811',b'2711',b'137',b'50',b'212',b'274',b'28',b'2.6786'
3145,boardgame,b'Paroli',b'1994',b'2',b'6',b'45',b'45',b'45',b'10',b'12',b'6.29167',b'0',b'37',b'1',b'2',b'5',b'5',b'0',b'0'
10421,boardgame,b'Road Hog',b'1975',b'2',b'4',b'45',b'45',b'45',b'5',b'7',b'5.71429',b'0',b'16',b'2',b'0',b'0',b'4',b'0',b'0'
11680,boardgame,b'Agora',b'1996',b'2',b'2',b'20',b'20',b'20',b'10',b'27',b'6.27481',b'0',b'70',b'4',b'4',b'13',b'9',b'7',b'1.7143'
206084,boardgame,b'Nautilion',b'2016',b'1',b'2',b'30',b'15',b'30',b'10',b'840',b'7.29555',b'6.17481',b'2203',b'39',b'163',b'628',b'236',b'23',b'1.913'
25213,boardgame,b'30 Seconds',b'2002',b'3',b'24',b'30',b'30',b'30',b'12',b'491',b'6.66739',b'5.77403',b'872',b'14',b'2',b'35',b'97',b'25',b'1.2'
184783,boardgame,b'Big Brain Bang',b'2015',b'3',b'5',b'45',b'30',b'45',b'12',b'6',b'5',b'0',b'20',b'2',b'3',b'6',b'3',b'0',b'0'
6513,boardgame,"b""Don't Panic!""",b'1987',b'1',b'8',b'20',b'20',b'20',b'8',b'114',b'5.37281',b'5.48938',b'294',b'8',b'0',b'6',b'49',b'13',b'1.2308'
120701,boardgame,b'Death Ride Kursk: Advanced CSS Logistics',b'2012',b'2',b'4',b'180',b'180',b'180',b'12',b'7',b'7.28571',b'0',b'21',b'1',b'4',b'4',b'1',b'2',b'4'
205359,boardgame,b'Star Wars: Destiny',b'2016',b'2',b'2',b'30',b'30',b'30',b'10',b'3999',b'7.62255',b'6.97187',b'6573',b'190',b'112',b'492',b'673',b'62',b'2.2419'
179228,boardgame,b'Grim',b'2015',b'2',b'6',b'30',b'15',b'30',b'10',b'41',b'5.31098',b'5.49273',b'179',b'9',b'0',b'9',b'26',b'1',b'1'
25913,boardgame,b'Elemental Chess',b'2005',b'2',b'2',b'30',b'30',b'30',b'10',b'15',b'5.4',b'0',b'26',b'4',b'0',b'5',b'5',b'1',b'2'
51367,boardgame,b'Mad Arena',b'2009',b'2',b'7',b'30',b'30',b'30',b'10',b'32',b'5.79688',b'5.50449',b'102',b'6',b'0',b'0',b'12',b'0',b'0'
5307,boardgame,b'Among Nations',b'1994',b'3',b'6',b'30',b'30',b'30',b'0',b'14',b'3.71429',b'0',b'115',b'14',b'0',b'1',b'21',b'3',b'2'
144803,boardgame,b'Ltzen',b'1976',b'2',b'2',b'120',b'120',b'120',b'0',b'10',b'6.36',b'0',b'41',b'0',b'0',b'3',b'7',b'1',b'2'
148967,boardgame,b'The Pirate Deck',b'2014',b'2',b'4',b'10',b'10',b'10',b'6',b'19',b'6.34211',b'0',b'42',b'2',b'0',b'4',b'15',b'2',b'1'
202245,boardgame,b'DiceWar: Roots of Mali Standalone',b'2016',b'2',b'2',b'30',b'10',b'30',b'12',b'42',b'7.82381',b'5.54087',b'134',b'6',b'3',b'53',b'19',b'1',b'3'
5837,boardgame,b'Steam Tunnel',b'2003',b'2',b'5',b'30',b'30',b'30',b'10',b'153',b'5.62484',b'5.50764',b'447',b'20',b'12',b'25',b'70',b'16',b'1.5625'
1161,boardgame,b'Perquackey',b'1956',b'2',b'6',b'20',b'20',b'20',b'7',b'210',b'6.05055',b'5.55582',b'607',b'46',b'4',b'12',b'103',b'18',b'1.6111'
5798,boardgame,b'United Nations',b'1982',b'2',b'4',b'60',b'60',b'60',b'7',b'47',b'5.36383',b'5.49525',b'156',b'11',b'7',b'14',b'33',b'6',b'2.1667'
72766,boardgame,b'SmileyFace',b'2010',b'4',b'8',b'30',b'30',b'30',b'8',b'429',b'5.54916',b'5.50816',b'1135',b'108',b'8',b'93',b'164',b'29',b'1.2414'
190829,boardgame,b'Dungeon Storming: Il Nido di Phirion',b'2015',b'1',b'2',b'0',b'20',b'0',b'14',b'9',b'7.22222',b'0',b'20',b'1',b'0',b'1',b'0',b'0',b'0'
2402,boardgame,b'Ghoulash',b'2001',b'2',b'2',b'20',b'20',b'20',b'8',b'92',b'6.21196',b'5.54242',b'144',b'1',b'5',b'43',b'63',b'14',b'1.1429'
103460,boardgame,b'POX: Save the People',b'2011',b'1',b'4',b'35',b'35',b'35',b'8',b'14',b'7.89286',b'0',b'22',b'0',b'3',b'8',b'10',b'2',b'2.5'
69318,boardgame,b'Perpetual-Motion Machine',b'2010',b'2',b'4',b'45',b'45',b'45',b'8',b'213',b'6.03699',b'5.57125',b'236',b'18',b'11',b'35',b'75',b'25',b'1.64'
113927,boardgame,b'Nightfall: The Coldest War',b'2012',b'2',b'5',b'45',b'45',b'45',b'12',b'389',b'7.26308',b'5.89729',b'1300',b'78',b'22',b'91',b'85',b'22',b'2.8182'
172,boardgame,b'For Sale',b'1997',b'3',b'6',b'30',b'30',b'30',b'10',b'21080',b'7.21976',b'7.10664',b'25601',b'313',b'841',b'3888',b'5430',b'1490',b'1.2698'
105866,boardgame,b'Seven!',b'2011',b'3',b'5',b'20',b'20',b'20',b'7',b'27',b'6.28704',b'0',b'43',b'2',b'0',b'1',b'14',b'3',b'2.3333'
23596,boardgame,b'WaveLength',b'2004',b'4',b'8',b'45',b'45',b'45',b'15',b'33',b'6.11515',b'5.51332',b'73',b'4',b'1',b'2',b'11',b'5',b'1'
113924,boardgame,b'Zombicide',b'2012',b'1',b'6',b'60',b'60',b'60',b'14',b'15103',b'7.18785',b'6.93629',b'21596',b'525',b'383',b'3180',b'2445',b'727',b'2.5543'
1130,boardgame,b'Halali',b'1997',b'2',b'5',b'45',b'45',b'45',b'14',b'97',b'6.23711',b'5.53774',b'159',b'2',b'11',b'17',b'23',b'5',b'1.2'
168220,boardgame,"b'Deal, Gentlemen Collectionneurs'",b'2014',b'2',b'3',b'10',b'10',b'10',b'7',b'30',b'6.346',b'5.51814',b'59',b'0',b'2',b'1',b'6',b'1',b'1'
2273,boardgame,b'Hopfen & Malz',b'1992',b'3',b'6',b'30',b'30',b'30',b'8',b'17',b'5.32353',b'0',b'42',b'2',b'3',b'2',b'7',b'0',b'0'
1435,boardgame,b'4000 A.D.',b'1972',b'2',b'4',b'90',b'90',b'90',b'10',b'368',b'5.40978',b'5.47315',b'905',b'94',b'8',b'39',b'208',b'45',b'2.1556'
99022,boardgame,b'Blitzkrieg Death Front (-)',b'2010',b'2',b'4',b'20',b'20',b'20',b'12',b'11',b'5.48182',b'0',b'21',b'0',b'0',b'1',b'3',b'3',b'2.3333'
8747,boardgame,b'Chinese Farm',b'1975',b'2',b'2',b'90',b'90',b'90',b'12',b'83',b'6.1988',b'5.53152',b'166',b'3',b'6',b'16',b'47',b'14',b'2.2857'
6798,boardgame,b'Concentration',b'1958',b'2',b'5',b'30',b'30',b'30',b'10',b'195',b'5.21667',b'5.46393',b'444',b'24',b'2',b'11',b'109',b'17',b'1.5882'
147163,boardgame,b'Stella Nova: Journey of the Magi',b'2013',b'3',b'6',b'90',b'90',b'90',b'8',b'7',b'6.85714',b'0',b'20',b'0',b'0',b'6',b'1',b'1',b'1'
170669,boardgame,b'Old School Tactical',b'2016',b'2',b'0',b'60',b'60',b'60',b'0',b'163',b'8.26493',b'5.73704',b'517',b'10',b'43',b'141',b'90',b'13',b'2.6154'
197067,boardgame,b'Downsize',b'2016',b'2',b'6',b'40',b'10',b'40',b'10',b'136',b'6.49485',b'5.56758',b'297',b'8',b'2',b'11',b'38',b'6',b'1.3333'
139245,boardgame,b'Dilluvia Project',b'2015',b'2',b'4',b'120',b'120',b'120',b'12',b'502',b'7.28094',b'5.98277',b'744',b'25',b'135',b'466',b'146',b'40',b'3.7'
22266,boardgame,b'Zig-Zag',b'2006',b'2',b'4',b'25',b'25',b'25',b'8',b'326',b'5.65731',b'5.52422',b'504',b'44',b'7',b'28',b'150',b'40',b'1.125'
14497,boardgame,b'Starlord',b'1972',b'2',b'6',b'180',b'60',b'180',b'10',b'11',b'7.68182',b'0',b'37',b'1',b'8',b'7',b'10',b'0',b'0'
32949,boardgame,b'Iron Bottom Sound 2',b'1998',b'1',b'4',b'150',b'150',b'150',b'0',b'15',b'7.47333',b'0',b'95',b'5',b'10',b'12',b'8',b'4',b'3.5'
18834,boardgame,b'Empires of the New World',b'2005',b'2',b'5',b'60',b'60',b'60',b'12',b'6',b'6.83333',b'0',b'14',b'0',b'8',b'12',b'5',b'0',b'0'
7934,boardgame,b'Imperial Governor & Strategos',b'1979',b'2',b'6',b'120',b'120',b'120',b'12',b'60',b'6.855',b'5.54812',b'146',b'9',b'7',b'15',b'30',b'9',b'2.1111'
7176,boardgame,b'Panzer Grenadier: Battle of the Bulge',b'2002',b'2',b'2',b'360',b'360',b'360',b'12',b'181',b'6.93481',b'5.6567',b'602',b'39',b'14',b'36',b'86',b'35',b'2.7429'
85338,boardgame,b'Antigua',b'2010',b'2',b'4',b'35',b'35',b'35',b'9',b'119',b'5.79521',b'5.5233',b'297',b'20',b'2',b'9',b'38',b'9',b'1.7778'
203739,boardgame,b'Evil Dead 2: The Official Board Game',b'0',b'1',b'6',b'120',b'60',b'120',b'14',b'54',b'2.44444',b'5.41767',b'86',b'0',b'7',b'73',b'77',b'1',b'2'
3103,boardgame,b'Pitagoras',b'1996',b'2',b'5',b'30',b'30',b'30',b'8',b'21',b'3.92857',b'0',b'69',b'7',b'1',b'2',b'9',b'2',b'1'
149078,boardgame,b'Light Line',b'2013',b'1',b'8',b'15',b'15',b'15',b'5',b'53',b'5.69938',b'5.50669',b'118',b'4',b'3',b'12',b'14',b'2',b'1'
14647,boardgame,b'Soccer Manager',b'1976',b'2',b'4',b'120',b'120',b'120',b'0',b'14',b'4.42857',b'0',b'12',b'0',b'2',b'3',b'5',b'2',b'2'
207691,boardgame,b'Railroad Revolution',b'2016',b'2',b'4',b'90',b'45',b'90',b'12',b'2080',b'7.38546',b'6.63991',b'3218',b'94',b'175',b'693',b'436',b'84',b'3.25'
146821,boardgame,b'Ap-Bingo',b'2009',b'2',b'4',b'15',b'15',b'15',b'6',b'11',b'3.63091',b'0',b'13',b'0',b'0',b'0',b'3',b'1',b'1'
36894,boardgame,b'Pile It',b'2007',b'1',b'4',b'4',b'4',b'4',b'0',b'8',b'5.5',b'0',b'30',b'1',b'0',b'0',b'1',b'2',b'1'
3461,boardgame,b'OrkoMondo',b'2002',b'2',b'4',b'30',b'30',b'30',b'8',b'21',b'5.59524',b'0',b'39',b'1',b'0',b'9',b'23',b'2',b'1.5'
2450,boardgame,b'Deuce',b'1985',b'2',b'6',b'20',b'20',b'20',b'8',b'28',b'5.02143',b'0',b'111',b'10',b'1',b'1',b'16',b'1',b'1'
21149,boardgame,b'War of the Suns',b'2013',b'2',b'4',b'1800',b'1800',b'1800',b'12',b'57',b'7.13246',b'5.57068',b'403',b'14',b'28',b'102',b'58',b'8',b'4.375'
14002,boardgame,b'Round The World',b'1961',b'2',b'5',b'30',b'30',b'30',b'0',b'7',b'5.35714',b'0',b'15',b'0',b'0',b'0',b'5',b'1',b'1'
181193,boardgame,b'Crime Story',b'2015',b'3',b'8',b'45',b'30',b'45',b'12',b'17',b'6.64706',b'0',b'50',b'2',b'1',b'7',b'7',b'2',b'2'
42691,boardgame,b'RK',b'2009',b'2',b'5',b'20',b'20',b'20',b'8',b'194',b'5.37552',b'5.4758',b'334',b'12',b'1',b'21',b'45',b'16',b'1.125'
182083,boardgame,"b""Mashin' Max Game""",b'2014',b'2',b'3',b'0',b'0',b'0',b'4',b'17',b'4.59706',b'0',b'59',b'0',b'0',b'1',b'7',b'1',b'1'
209040,boardgame,b'SMS',b'2016',b'4',b'9',b'30',b'15',b'30',b'10',b'23',b'6.13043',b'0',b'29',b'1',b'0',b'3',b'3',b'1',b'1'
361,boardgame,b'Hare & Tortoise',b'1973',b'2',b'6',b'45',b'45',b'45',b'8',b'4114',b'6.63557',b'6.33496',b'5973',b'255',b'74',b'359',b'1301',b'369',b'1.9377'
70376,boardgame,b'Super Comics',b'2010',b'3',b'20',b'20',b'20',b'20',b'12',b'83',b'5.73072',b'5.5171',b'225',b'8',b'1',b'6',b'25',b'5',b'1'
103063,boardgame,b'DIG: the Card Game',b'2011',b'2',b'4',b'45',b'45',b'45',b'8',b'27',b'5.62963',b'0',b'80',b'8',b'4',b'18',b'21',b'2',b'1.5'
24338,boardgame,b'ClimbingMan',b'2006',b'1',b'1',b'15',b'15',b'15',b'8',b'8',b'6.625',b'0',b'7',b'0',b'1',b'3',b'7',b'1',b'2'
10723,boardgame,b'The Mining Game',b'1983',b'2',b'6',b'120',b'120',b'120',b'0',b'23',b'6.02174',b'0',b'39',b'0',b'4',b'5',b'13',b'2',b'1.5'
3793,boardgame,b'Pig Pong',b'1986',b'2',b'4',b'10',b'10',b'10',b'6',b'88',b'5.76977',b'5.51146',b'124',b'10',b'8',b'15',b'46',b'11',b'1'
12183,boardgame,b'Pan-Kai',b'1960',b'2',b'2',b'10',b'10',b'10',b'0',b'13',b'6.06815',b'0',b'25',b'0',b'1',b'9',b'11',b'1',b'1'
18618,boardgame,b'Capitaly',b'1935',b'2',b'8',b'60',b'60',b'60',b'8',b'52',b'4.75',b'5.4782',b'90',b'3',b'0',b'1',b'16',b'6',b'1.6667'
7723,boardgame,b'Yeoman',b'1975',b'2',b'2',b'90',b'90',b'90',b'12',b'57',b'6.26491',b'5.52658',b'212',b'4',b'11',b'20',b'37',b'7',b'2.5714'
13394,boardgame,b'NWS Naval Warfare: WWII',b'2002',b'2',b'4',b'60',b'60',b'60',b'12',b'10',b'7.55',b'0',b'20',b'2',b'0',b'1',b'7',b'2',b'2'
54748,boardgame,"b""Vampires' Dance""",b'2009',b'2',b'2',b'30',b'30',b'30',b'10',b'11',b'5.40909',b'0',b'34',b'2',b'0',b'23',b'16',b'2',b'2'
168446,boardgame,b'Doggy GO!',b'2014',b'1',b'4',b'15',b'15',b'15',b'6',b'80',b'5.92625',b'5.52074',b'156',b'9',b'2',b'27',b'25',b'2',b'1'
67180,boardgame,b'Tikal II: The Lost Temple',b'2010',b'2',b'4',b'120',b'60',b'120',b'12',b'1282',b'6.87975',b'6.17539',b'1955',b'70',b'144',b'562',b'332',b'104',b'2.6346'
176963,boardgame,b'Dadaocheng',b'2015',b'1',b'4',b'45',b'45',b'45',b'10',b'180',b'6.76583',b'5.64787',b'248',b'13',b'41',b'95',b'47',b'10',b'2.6'
16338,boardgame,b'Mickey Bingo',b'1992',b'2',b'6',b'15',b'15',b'15',b'6',b'7',b'4.46429',b'0',b'8',b'0',b'0',b'0',b'3',b'0',b'0'
2366,boardgame,b'Quinto',b'1964',b'2',b'4',b'30',b'30',b'30',b'8',b'192',b'5.98177',b'5.55201',b'888',b'94',b'12',b'31',b'140',b'22',b'1.8636'
197068,boardgame,b'Trick-Taking: The Trick-Taking Game',b'2016',b'2',b'4',b'30',b'15',b'30',b'0',b'63',b'5.13175',b'5.4874',b'354',b'19',b'1',b'9',b'32',b'3',b'1.6667'
3933,boardgame,b'Indiana Jones from Raiders of the Lost Ark',b'1982',b'2',b'6',b'60',b'60',b'60',b'7',b'17',b'4.46706',b'0',b'53',b'2',b'12',b'21',b'10',b'1',b'2'
65673,boardgame,b'Masques',b'2010',b'2',b'4',b'45',b'45',b'45',b'13',b'1313',b'6.54727',b'5.98617',b'2795',b'168',b'27',b'175',b'326',b'82',b'2.0244'
23308,boardgame,b'Pirates of the Caribbean: Trading Card Game',b'2006',b'2',b'2',b'0',b'0',b'0',b'0',b'49',b'4.97143',b'5.48086',b'206',b'32',b'2',b'9',b'44',b'6',b'1.6667'
13932,boardgame,b'Intermezzo',b'1993',b'2',b'2',b'10',b'10',b'10',b'10',b'6',b'6.41667',b'0',b'20',b'0',b'2',b'4',b'7',b'2',b'1.5'
178322,boardgame,b'Night falls in Palermo',b'1986',b'7',b'15',b'90',b'30',b'90',b'8',b'12',b'6.09167',b'0',b'10',b'0',b'0',b'0',b'2',b'2',b'1.5'
197707,boardgame,"b""Lost in R'lyeh""",b'2016',b'2',b'6',b'45',b'45',b'45',b'13',b'386',b'6.07883',b'5.61261',b'949',b'38',b'6',b'59',b'101',b'3',b'1.3333'
13308,boardgame,b'Niagara',b'2004',b'3',b'5',b'45',b'30',b'45',b'8',b'7513',b'6.50568',b'6.33156',b'9063',b'353',b'245',b'876',b'2089',b'761',b'1.8318'
4904,boardgame,b'Wicket The Ewok',b'1983',b'2',b'4',b'20',b'20',b'20',b'5',b'27',b'4.12963',b'0',b'114',b'8',b'2',b'10',b'17',b'3',b'2'
89880,boardgame,b'War Stories: Red Storm',b'2014',b'1',b'2',b'60',b'60',b'60',b'14',b'53',b'7.20943',b'5.54978',b'237',b'12',b'42',b'148',b'35',b'9',b'2.8889'
12503,boardgame,b'Southern Flank',b'1981',b'2',b'2',b'180',b'180',b'180',b'12',b'6',b'4.75',b'0',b'25',b'1',b'6',b'4',b'8',b'0',b'0'
29463,boardgame,b'La Guerra de Secesin',b'1983',b'2',b'4',b'0',b'0',b'0',b'12',b'15',b'5.07333',b'0',b'25',b'0',b'0',b'1',b'6',b'5',b'1.6'
13703,boardgame,b'The Game of Life: Pirates of the Caribbean',b'2004',b'2',b'6',b'45',b'45',b'45',b'9',b'155',b'4.98645',b'5.44044',b'394',b'15',b'6',b'20',b'56',b'5',b'1.2'
206798,boardgame,b'Chaparral',b'2016',b'2',b'4',b'90',b'45',b'90',b'12',b'43',b'7.37907',b'5.54862',b'95',b'1',b'1',b'15',b'7',b'4',b'3.25'
53723,boardgame,b'Der HeidelBR',b'2009',b'3',b'6',b'20',b'20',b'20',b'10',b'90',b'6.4',b'5.55707',b'160',b'3',b'0',b'6',b'21',b'7',b'1.1429'
2269,boardgame,b'Oil Power',b'1982',b'0',b'0',b'60',b'60',b'60',b'8',b'17',b'6.11765',b'0',b'48',b'4',b'9',b'6',b'12',b'2',b'1.5'
29379,boardgame,"b""Ici, c'est la France! The Algerian War of Independence 1954 - 1962""",b'2009',b'2',b'2',b'300',b'300',b'300',b'12',b'149',b'7.72215',b'5.68338',b'505',b'20',b'46',b'116',b'90',b'23',b'2.8261'
182978,boardgame,b'Landed',b'2017',b'2',b'4',b'60',b'30',b'60',b'12',b'47',b'6.89681',b'5.54165',b'129',b'8',b'2',b'19',b'19',b'3',b'1.3333'
16705,boardgame,b'AirWar: C21 Lite',b'2008',b'2',b'6',b'2',b'2',b'2',b'12',b'14',b'6.92857',b'0',b'30',b'1',b'2',b'7',b'10',b'4',b'2'
12166,boardgame,b'Funkenschlag',b'2001',b'2',b'6',b'180',b'180',b'180',b'12',b'808',b'7.55685',b'6.24847',b'1099',b'34',b'32',b'116',b'233',b'62',b'3.5806'
187700,boardgame,b'GKR: Heavy Hitters',b'2018',b'1',b'4',b'120',b'60',b'120',b'12',b'982',b'7.7501',b'6.29356',b'2179',b'45',b'125',b'564',b'267',b'37',b'2.7568'
203624,boardgame,b'Mea Culpa',b'2016',b'2',b'4',b'90',b'90',b'90',b'14',b'257',b'6.20953',b'5.60544',b'381',b'27',b'18',b'94',b'65',b'10',b'3.1'
7825,boardgame,b'Tracks to Titicaca',b'1996',b'2',b'6',b'180',b'180',b'180',b'0',b'18',b'6.20833',b'0',b'53',b'3',b'12',b'12',b'8',b'2',b'3'
143238,boardgame,b'The Battle for Sector 219',b'2014',b'2',b'2',b'10',b'10',b'10',b'0',b'52',b'6.65269',b'5.5442',b'270',b'20',b'11',b'21',b'31',b'3',b'1.3333'
154394,boardgame,b'Sheepshead',b'1830',b'3',b'7',b'30',b'30',b'30',b'12',b'64',b'8.15156',b'5.62069',b'54',b'0',b'0',b'6',b'30',b'3',b'3'
66969,boardgame,b'Zagada Atlantydy',b'2011',b'2',b'5',b'90',b'90',b'90',b'10',b'47',b'6.17128',b'5.52229',b'53',b'3',b'3',b'31',b'13',b'5',b'2.6'
176070,boardgame,b'Magic Realm Light 30',b'2015',b'1',b'1',b'45',b'30',b'45',b'0',b'52',b'7.29615',b'5.56792',b'156',b'1',b'5',b'102',b'48',b'9',b'2.7778'
